bpc,allocation,read_bounds,confmat,bw,ber,cer,is_pba
1,"((1, 12), (62, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",183218.2146918106,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (43, 63))","[0, 33, 64]","[[1429   23]
 [   0 1408]]",183215.35013723507,0.008041958041958041,0.008041958041958064,False
1,"((1, 37), (60, 63))","[0, 47, 64]","[[1429   23]
 [   0 1408]]",183180.75137106143,0.008041958041958041,0.008041958041958064,False
1,"((1, 37), (61, 63))","[0, 48, 64]","[[1429   23]
 [   0 1408]]",183169.7893947554,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (46, 63))","[0, 35, 64]","[[1429   23]
 [   0 1408]]",183135.8755155328,0.008041958041958041,0.008041958041958064,False
1,"((1, 12), (63, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",183125.04160454805,0.008041958041958041,0.008041958041958064,False
1,"((4, 43), (58, 63))","[0, 48, 64]","[[1431   21]
 [   2 1406]]",183115.00640364573,0.008041958041958041,0.008041958041958064,False
1,"((1, 37), (62, 63))","[0, 48, 64]","[[1429   23]
 [   0 1408]]",183101.30675632157,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (47, 63))","[0, 36, 64]","[[1429   23]
 [   0 1408]]",183083.84330987727,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (47, 63))","[0, 36, 64]","[[1429   23]
 [   0 1408]]",183064.22300251367,0.008041958041958041,0.008041958041958064,False
1,"((1, 37), (63, 63))","[0, 49, 64]","[[1429   23]
 [   0 1408]]",183008.2525047541,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (50, 63))","[0, 37, 64]","[[1429   23]
 [   0 1408]]",182982.60223912672,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (50, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",182963.00362374165,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (51, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",182922.45790872123,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (51, 63))","[0, 39, 64]","[[1429   23]
 [   0 1408]]",182902.8721742197,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (52, 63))","[0, 39, 64]","[[1429   23]
 [   0 1408]]",182867.81554389815,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (52, 63))","[0, 39, 64]","[[1429   23]
 [   0 1408]]",182848.24150827446,0.008041958041958041,0.008041958041958064,False
1,"((3, 48), (55, 63))","[0, 49, 64]","[[1434   18]
 [   5 1403]]",182811.75647517815,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (54, 63))","[0, 40, 64]","[[1429   23]
 [   0 1408]]",182747.71717761288,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (54, 63))","[0, 40, 64]","[[1429   23]
 [   0 1408]]",182728.16884265275,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (57, 63))","[0, 41, 64]","[[1429   23]
 [   0 1408]]",182513.43436201924,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (57, 63))","[0, 42, 64]","[[1429   23]
 [   0 1408]]",182493.93611423968,0.008041958041958041,0.008041958041958064,False
1,"((5, 16), (58, 63))","[0, 38, 64]","[[1430   22]
 [   1 1407]]",182331.13439698785,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (60, 63))","[0, 43, 64]","[[1429   23]
 [   0 1408]]",182287.89313403654,0.008041958041958041,0.008041958041958064,False
1,"((6, 33), (49, 63))","[0, 40, 64]","[[1430   22]
 [   1 1407]]",182282.9801643093,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (61, 63))","[0, 43, 64]","[[1429   23]
 [   0 1408]]",182277.03775569674,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (60, 63))","[0, 43, 64]","[[1429   23]
 [   0 1408]]",182268.44304388692,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (61, 63))","[0, 44, 64]","[[1429   23]
 [   0 1408]]",182257.58998188897,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (62, 63))","[0, 44, 64]","[[1429   23]
 [   0 1408]]",182209.2209222491,0.008041958041958041,0.008041958041958064,False
1,"((7, 42), (57, 63))","[0, 48, 64]","[[1429   23]
 [   0 1408]]",182206.87727435076,0.008041958041958041,0.008041958041958064,False
1,"((6, 22), (59, 63))","[0, 40, 64]","[[1429   23]
 [   0 1408]]",182196.528074662,0.008041958041958041,0.008041958041958064,False
1,"((3, 18), (45, 63))","[0, 31, 64]","[[1431   21]
 [   2 1406]]",182190.58772933215,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (62, 63))","[0, 44, 64]","[[1429   23]
 [   0 1408]]",182189.78761620753,0.008041958041958041,0.008041958041958064,False
1,"((3, 29), (63, 63))","[0, 44, 64]","[[1429   23]
 [   0 1408]]",182117.07097082346,0.008041958041958041,0.008041958041958064,False
1,"((0, 30), (63, 63))","[0, 45, 64]","[[1429   23]
 [   0 1408]]",182097.6573150495,0.008041958041958041,0.008041958041958064,False
1,"((7, 42), (60, 63))","[0, 50, 64]","[[1429   23]
 [   0 1408]]",181982.09260019194,0.008041958041958041,0.008041958041958064,False
1,"((7, 42), (61, 63))","[0, 50, 64]","[[1429   23]
 [   0 1408]]",181971.2736115159,0.008041958041958041,0.008041958041958064,False
1,"((6, 33), (56, 63))","[0, 43, 64]","[[1430   22]
 [   1 1407]]",181957.8977604873,0.008041958041958041,0.008041958041958064,False
1,"((7, 42), (62, 63))","[0, 51, 64]","[[1429   23]
 [   0 1408]]",181903.68406637418,0.008041958041958041,0.008041958041958064,False
1,"((3, 18), (53, 63))","[0, 35, 64]","[[1431   21]
 [   2 1406]]",181871.23755932273,0.008041958041958041,0.008041958041958064,False
1,"((5, 43), (56, 63))","[0, 48, 64]","[[1430   22]
 [   1 1407]]",181860.47089626774,0.008041958041958041,0.008041958041958064,False
1,"((5, 47), (54, 63))","[0, 49, 64]","[[1431   21]
 [   2 1406]]",181847.33551424375,0.008041958041958041,0.008041958041958064,False
1,"((7, 42), (63, 63))","[0, 51, 64]","[[1429   23]
 [   0 1408]]",181811.8428205628,0.008041958041958041,0.008041958041958064,False
1,"((3, 43), (53, 63))","[0, 46, 64]","[[1431   21]
 [   2 1406]]",181726.81067687253,0.008041958041958041,0.008041958041958064,False
1,"((6, 33), (59, 63))","[0, 45, 64]","[[1430   22]
 [   1 1407]]",181714.84586317043,0.008041958041958041,0.008041958041958064,False
1,"((5, 43), (59, 63))","[0, 50, 64]","[[1430   22]
 [   1 1407]]",181617.67903324077,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (38, 63))","[0, 26, 64]","[[1429   23]
 [   0 1408]]",181616.76326164615,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (41, 63))","[0, 28, 64]","[[1429   23]
 [   0 1408]]",181474.09032030776,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (43, 63))","[0, 29, 64]","[[1429   23]
 [   0 1408]]",181460.6421790742,0.008041958041958041,0.008041958041958064,False
1,"((3, 43), (58, 63))","[0, 49, 64]","[[1431   21]
 [   2 1406]]",181406.39500879418,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (46, 63))","[0, 31, 64]","[[1429   23]
 [   0 1408]]",181382.6822479429,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (47, 63))","[0, 31, 64]","[[1429   23]
 [   0 1408]]",181331.6413625888,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (33, 63))","[0, 23, 64]","[[1429   23]
 [   0 1408]]",181309.0199852183,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (50, 63))","[0, 33, 64]","[[1429   23]
 [   0 1408]]",181232.32834629787,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (38, 63))","[0, 25, 64]","[[1429   23]
 [   0 1408]]",181223.1427148435,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (51, 63))","[0, 34, 64]","[[1429   23]
 [   0 1408]]",181173.3289183772,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (52, 63))","[0, 34, 64]","[[1429   23]
 [   0 1408]]",181119.72639944358,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (41, 63))","[0, 27, 64]","[[1429   23]
 [   0 1408]]",181081.08729558956,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (43, 63))","[0, 28, 64]","[[1429   23]
 [   0 1408]]",181067.6973361315,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (54, 63))","[0, 35, 64]","[[1429   23]
 [   0 1408]]",181001.9124326117,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (46, 63))","[0, 30, 64]","[[1429   23]
 [   0 1408]]",180990.07460465096,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (47, 63))","[0, 30, 64]","[[1429   23]
 [   0 1408]]",180939.25440791665,0.008041958041958041,0.008041958041958064,False
1,"((1, 19), (58, 63))","[0, 39, 64]","[[1430   22]
 [   1 1407]]",180898.55822517583,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (50, 63))","[0, 32, 64]","[[1429   23]
 [   0 1408]]",180840.37062000955,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (51, 63))","[0, 33, 64]","[[1429   23]
 [   0 1408]]",180781.62607516607,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (57, 63))","[0, 37, 64]","[[1429   23]
 [   0 1408]]",180772.0816692658,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (50, 63))","[0, 42, 64]","[[1429   23]
 [   0 1408]]",180770.2390186865,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (52, 63))","[0, 33, 64]","[[1429   23]
 [   0 1408]]",180728.25505243876,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (51, 63))","[0, 43, 64]","[[1429   23]
 [   0 1408]]",180711.54002099045,0.008041958041958041,0.008041958041958064,False
1,"((0, 11), (35, 63))","[0, 22, 64]","[[1431   21]
 [   2 1406]]",180701.58135662458,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (52, 63))","[0, 43, 64]","[[1429   23]
 [   0 1408]]",180658.21036626794,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (54, 63))","[0, 34, 64]","[[1429   23]
 [   0 1408]]",180610.94965543633,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (60, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",180550.8210595606,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (54, 63))","[0, 44, 64]","[[1429   23]
 [   0 1408]]",180540.99585005167,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (61, 63))","[0, 39, 64]","[[1429   23]
 [   0 1408]]",180540.17157727527,0.008041958041958041,0.008041958041958064,False
1,"((3, 35), (45, 63))","[0, 38, 64]","[[1433   19]
 [   4 1404]]",180487.88597814538,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (62, 63))","[0, 39, 64]","[[1429   23]
 [   0 1408]]",180473.6407651672,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (63, 63))","[0, 40, 64]","[[1429   23]
 [   0 1408]]",180383.23751185578,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (57, 63))","[0, 36, 64]","[[1429   23]
 [   0 1408]]",180382.11005762257,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (57, 63))","[0, 46, 64]","[[1429   23]
 [   0 1408]]",180312.33337291636,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (60, 63))","[0, 37, 64]","[[1429   23]
 [   0 1408]]",180161.80246796156,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (61, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",180151.198826086,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (60, 63))","[0, 47, 64]","[[1429   23]
 [   0 1408]]",180092.19608816915,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (62, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",180084.9543330539,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (61, 63))","[0, 48, 64]","[[1429   23]
 [   0 1408]]",180081.60063800603,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (62, 63))","[0, 48, 64]","[[1429   23]
 [   0 1408]]",180015.4073104294,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (63, 63))","[0, 39, 64]","[[1429   23]
 [   0 1408]]",179994.93996662827,0.008041958041958041,0.008041958041958064,False
1,"((7, 14), (45, 63))","[0, 29, 64]","[[1431   21]
 [   2 1406]]",179959.8529646201,0.008041958041958041,0.008041958041958064,False
1,"((5, 37), (63, 63))","[0, 49, 64]","[[1429   23]
 [   0 1408]]",179925.46243852674,0.008041958041958041,0.008041958041958064,False
1,"((4, 46), (52, 63))","[0, 47, 64]","[[1432   20]
 [   3 1405]]",179915.69472088924,0.008041958041958041,0.008041958041958064,False
1,"((3, 20), (39, 63))","[0, 28, 64]","[[1430   22]
 [   1 1407]]",179780.2196101434,0.008041958041958041,0.008041958041958064,False
1,"((7, 14), (53, 63))","[0, 33, 64]","[[1431   21]
 [   2 1406]]",179648.2684553856,0.008041958041958041,0.008041958041958064,False
1,"((0, 10), (45, 63))","[0, 28, 64]","[[1431   21]
 [   2 1406]]",179482.69860024814,0.008041958041958041,0.008041958041958064,False
1,"((3, 8), (26, 63))","[0, 16, 64]","[[1433   19]
 [   4 1404]]",179228.36795008424,0.008041958041958041,0.008041958041958064,False
1,"((3, 8), (24, 63))","[0, 15, 64]","[[1433   19]
 [   4 1404]]",179186.3991105931,0.008041958041958041,0.008041958041958064,False
1,"((5, 56), (61, 63))","[0, 57, 64]","[[1431   21]
 [   2 1406]]",179175.5023158252,0.008041958041958041,0.008041958041958064,False
1,"((0, 10), (53, 63))","[0, 32, 64]","[[1431   21]
 [   2 1406]]",179172.7627785244,0.008041958041958041,0.008041958041958064,False
1,"((3, 8), (30, 63))","[0, 18, 64]","[[1433   19]
 [   4 1404]]",179149.69249613062,0.008041958041958041,0.008041958041958064,False
1,"((3, 8), (28, 63))","[0, 17, 64]","[[1433   19]
 [   4 1404]]",179120.86213325837,0.008041958041958041,0.008041958041958064,False
1,"((5, 56), (63, 63))","[0, 58, 64]","[[1431   21]
 [   2 1406]]",179020.93073854185,0.008041958041958041,0.008041958041958064,False
1,"((7, 31), (43, 63))","[0, 34, 64]","[[1430   22]
 [   1 1407]]",178128.3606446043,0.008041958041958041,0.008041958041958064,False
1,"((1, 18), (37, 63))","[0, 27, 64]","[[1430   22]
 [   1 1407]]",177870.41862080948,0.008041958041958041,0.008041958041958064,False
1,"((1, 18), (40, 63))","[0, 28, 64]","[[1430   22]
 [   1 1407]]",177805.8405682715,0.008041958041958041,0.008041958041958064,False
1,"((1, 18), (42, 63))","[0, 29, 64]","[[1430   22]
 [   1 1407]]",177705.19238669556,0.008041958041958041,0.008041958041958064,False
1,"((1, 18), (49, 63))","[0, 34, 64]","[[1430   22]
 [   1 1407]]",177468.21674062224,0.008041958041958041,0.008041958041958064,False
1,"((1, 18), (56, 63))","[0, 37, 64]","[[1430   22]
 [   1 1407]]",177160.06625887137,0.008041958041958041,0.008041958041958064,False
1,"((3, 36), (46, 63))","[0, 39, 64]","[[1431   21]
 [   2 1406]]",176991.70328535518,0.008041958041958041,0.008041958041958064,False
1,"((7, 24), (37, 63))","[0, 29, 64]","[[1433   19]
 [   4 1404]]",176553.06920833574,0.008041958041958041,0.008041958041958064,False
1,"((7, 11), (31, 63))","[0, 21, 64]","[[1431   21]
 [   2 1406]]",176072.98692168097,0.008041958041958041,0.008041958041958064,False
1,"((7, 11), (44, 63))","[0, 28, 64]","[[1431   21]
 [   2 1406]]",175951.5300188613,0.008041958041958041,0.008041958041958064,False
1,"((6, 39), (51, 63))","[0, 44, 64]","[[1430   22]
 [   1 1407]]",175137.3754519925,0.008041958041958041,0.008041958041958064,False
1,"((2, 17), (33, 63))","[0, 24, 64]","[[1430   22]
 [   1 1407]]",175013.1017819798,0.008041958041958041,0.008041958041958064,False
1,"((2, 17), (39, 63))","[0, 27, 64]","[[1430   22]
 [   1 1407]]",174935.5832394663,0.008041958041958041,0.008041958041958064,False
1,"((5, 9), (31, 63))","[0, 19, 64]","[[1431   21]
 [   2 1406]]",174905.82822741184,0.008041958041958041,0.008041958041958064,False
1,"((1, 44), (54, 63))","[0, 48, 64]","[[1430   22]
 [   1 1407]]",174357.76777477138,0.008041958041958041,0.008041958041958064,False
1,"((3, 19), (39, 63))","[0, 28, 64]","[[1430   22]
 [   1 1407]]",174198.92824769235,0.008041958041958041,0.008041958041958064,False
1,"((5, 41), (53, 63))","[0, 45, 64]","[[1431   21]
 [   2 1406]]",174191.98615641583,0.008041958041958041,0.008041958041958064,False
1,"((2, 34), (47, 63))","[0, 39, 64]","[[1430   22]
 [   1 1407]]",174100.14209148026,0.008041958041958041,0.008041958041958064,False
1,"((1, 12), (37, 63))","[0, 25, 64]","[[1429   23]
 [   0 1408]]",174057.0779774698,0.008041958041958041,0.008041958041958064,False
1,"((0, 20), (39, 63))","[0, 28, 64]","[[1430   22]
 [   1 1407]]",174045.76927263595,0.008041958041958041,0.008041958041958064,False
1,"((5, 41), (58, 63))","[0, 48, 64]","[[1431   21]
 [   2 1406]]",173897.56851609674,0.008041958041958041,0.008041958041958064,False
1,"((3, 23), (39, 63))","[0, 29, 64]","[[1431   21]
 [   2 1406]]",173859.98119959343,0.008041958041958041,0.008041958041958064,False
1,"((1, 14), (34, 63))","[0, 23, 64]","[[1432   20]
 [   3 1405]]",173613.24208997926,0.008041958041958041,0.008041958041958064,False
1,"((1, 39), (51, 63))","[0, 44, 64]","[[1430   22]
 [   1 1407]]",173603.02230068765,0.008041958041958041,0.008041958041958064,False
1,"((0, 48), (58, 63))","[0, 50, 64]","[[1431   21]
 [   2 1406]]",173443.17495376634,0.008041958041958041,0.008041958041958064,False
1,"((5, 18), (37, 63))","[0, 27, 64]","[[1430   22]
 [   1 1407]]",173296.75766219676,0.008041958041958041,0.008041958041958064,False
1,"((5, 18), (40, 63))","[0, 28, 64]","[[1430   22]
 [   1 1407]]",173235.4573878021,0.008041958041958041,0.008041958041958064,False
1,"((1, 12), (59, 63))","[0, 36, 64]","[[1429   23]
 [   0 1408]]",173156.11737878443,0.008041958041958041,0.008041958041958064,False
1,"((5, 18), (42, 63))","[0, 29, 64]","[[1430   22]
 [   1 1407]]",173139.91550821307,0.008041958041958041,0.008041958041958064,False
1,"((5, 18), (44, 63))","[0, 30, 64]","[[1431   21]
 [   2 1406]]",173125.22611045418,0.008041958041958041,0.008041958041958064,False
1,"((6, 38), (47, 63))","[0, 41, 64]","[[1431   21]
 [   2 1406]]",172828.07777806564,0.008041958041958041,0.008041958041958064,False
1,"((7, 37), (45, 63))","[0, 39, 64]","[[1435   17]
 [   6 1402]]",172670.9819547229,0.008041958041958041,0.008041958041958064,False
1,"((5, 36), (45, 63))","[0, 38, 64]","[[1433   19]
 [   4 1404]]",172445.6085974587,0.008041958041958041,0.008041958041958064,False
1,"((2, 23), (40, 63))","[0, 30, 64]","[[1430   22]
 [   1 1407]]",172208.2674867611,0.008041958041958041,0.008041958041958064,False
1,"((2, 23), (42, 63))","[0, 31, 64]","[[1430   22]
 [   1 1407]]",172113.85495973885,0.008041958041958041,0.008041958041958064,False
1,"((2, 23), (49, 63))","[0, 36, 64]","[[1430   22]
 [   1 1407]]",171891.54784243534,0.008041958041958041,0.008041958041958064,False
1,"((0, 36), (55, 63))","[0, 44, 64]","[[1432   20]
 [   3 1405]]",171877.9214719799,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (41, 63))","[0, 31, 64]","[[1429   23]
 [   0 1408]]",171728.18972712534,0.008041958041958041,0.008041958041958064,False
1,"((7, 22), (39, 63))","[0, 29, 64]","[[1431   21]
 [   2 1406]]",171721.16391646952,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (43, 63))","[0, 32, 64]","[[1429   23]
 [   0 1408]]",171716.14719212186,0.008041958041958041,0.008041958041958064,False
1,"((0, 42), (53, 63))","[0, 46, 64]","[[1431   21]
 [   2 1406]]",171664.47708005464,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (46, 63))","[0, 34, 64]","[[1429   23]
 [   0 1408]]",171646.33378222532,0.008041958041958041,0.008041958041958064,False
1,"((2, 18), (39, 63))","[0, 28, 64]","[[1430   22]
 [   1 1407]]",171616.63803803886,0.008041958041958041,0.008041958041958064,False
1,"((2, 23), (56, 63))","[0, 39, 64]","[[1430   22]
 [   1 1407]]",171602.4436285474,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (47, 63))","[0, 35, 64]","[[1429   23]
 [   0 1408]]",171600.6247335244,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (37, 63))","[0, 26, 64]","[[1429   23]
 [   0 1408]]",171578.24977593072,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (33, 63))","[0, 22, 64]","[[1429   23]
 [   0 1408]]",171525.23473280424,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (50, 63))","[0, 36, 64]","[[1429   23]
 [   0 1408]]",171511.6822031455,0.008041958041958041,0.008041958041958064,False
1,"((7, 17), (44, 63))","[0, 30, 64]","[[1431   21]
 [   2 1406]]",171510.93198550981,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (51, 63))","[0, 37, 64]","[[1429   23]
 [   0 1408]]",171458.84115093367,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (38, 63))","[0, 24, 64]","[[1429   23]
 [   0 1408]]",171448.37363981994,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (52, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",171410.83207703746,0.008041958041958041,0.008041958041958064,False
1,"((2, 23), (59, 63))","[0, 41, 64]","[[1430   22]
 [   1 1407]]",171386.25285945757,0.008041958041958041,0.008041958041958064,False
1,"((0, 42), (58, 63))","[0, 49, 64]","[[1431   21]
 [   2 1406]]",171378.53438489322,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (41, 63))","[0, 26, 64]","[[1429   23]
 [   0 1408]]",171321.22386566887,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (43, 63))","[0, 27, 64]","[[1429   23]
 [   0 1408]]",171309.23833845745,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (54, 63))","[0, 39, 64]","[[1429   23]
 [   0 1408]]",171305.30669287074,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (46, 63))","[0, 29, 64]","[[1429   23]
 [   0 1408]]",171239.75533766154,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (37, 63))","[0, 25, 64]","[[1429   23]
 [   0 1408]]",171226.89780578134,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (47, 63))","[0, 29, 64]","[[1429   23]
 [   0 1408]]",171194.26254573022,0.008041958041958041,0.008041958041958064,False
1,"((6, 48), (57, 63))","[0, 51, 64]","[[1429   23]
 [   0 1408]]",171163.26331838357,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (50, 63))","[0, 31, 64]","[[1429   23]
 [   0 1408]]",171105.74065210053,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (57, 63))","[0, 40, 64]","[[1429   23]
 [   0 1408]]",171099.42723818627,0.008041958041958041,0.008041958041958064,False
1,"((0, 29), (48, 63))","[0, 36, 64]","[[1432   20]
 [   3 1405]]",171056.2665556136,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (51, 63))","[0, 32, 64]","[[1429   23]
 [   0 1408]]",171053.14939867624,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (52, 63))","[0, 32, 64]","[[1429   23]
 [   0 1408]]",171005.36721455684,0.008041958041958041,0.008041958041958064,False
1,"((6, 48), (60, 63))","[0, 52, 64]","[[1429   23]
 [   0 1408]]",170964.88657414005,0.008041958041958041,0.008041958041958064,False
1,"((6, 48), (61, 63))","[0, 53, 64]","[[1429   23]
 [   0 1408]]",170955.33786279373,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (60, 63))","[0, 42, 64]","[[1429   23]
 [   0 1408]]",170901.19835159642,0.008041958041958041,0.008041958041958064,False
1,"((6, 23), (39, 63))","[0, 29, 64]","[[1431   21]
 [   2 1406]]",170900.7740483879,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (54, 63))","[0, 33, 64]","[[1429   23]
 [   0 1408]]",170900.34031839677,0.008041958041958041,0.008041958041958064,False
1,"((6, 48), (62, 63))","[0, 53, 64]","[[1429   23]
 [   0 1408]]",170895.68257421628,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (61, 63))","[0, 42, 64]","[[1429   23]
 [   0 1408]]",170891.65675294117,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (62, 63))","[0, 43, 64]","[[1429   23]
 [   0 1408]]",170832.04589169958,0.008041958041958041,0.008041958041958064,False
1,"((6, 48), (63, 63))","[0, 54, 64]","[[1429   23]
 [   0 1408]]",170814.6181638539,0.008041958041958041,0.008041958041958064,False
1,"((0, 29), (55, 63))","[0, 39, 64]","[[1432   20]
 [   3 1405]]",170753.29142642923,0.008041958041958041,0.008041958041958064,False
1,"((5, 23), (63, 63))","[0, 43, 64]","[[1429   23]
 [   0 1408]]",170751.04182794163,0.008041958041958041,0.008041958041958064,False
1,"((1, 15), (59, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",170702.70390415753,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (57, 63))","[0, 35, 64]","[[1429   23]
 [   0 1408]]",170695.4325305583,0.008041958041958041,0.008041958041958064,False
1,"((0, 11), (31, 63))","[0, 20, 64]","[[1431   21]
 [   2 1406]]",170639.83750874357,0.008041958041958041,0.008041958041958064,False
1,"((0, 11), (44, 63))","[0, 27, 64]","[[1431   21]
 [   2 1406]]",170525.75821048365,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (60, 63))","[0, 36, 64]","[[1429   23]
 [   0 1408]]",170498.13810301482,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (61, 63))","[0, 37, 64]","[[1429   23]
 [   0 1408]]",170488.64145661524,0.008041958041958041,0.008041958041958064,False
1,"((3, 35), (48, 63))","[0, 40, 64]","[[1433   19]
 [   4 1404]]",170484.86623924124,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (62, 63))","[0, 37, 64]","[[1429   23]
 [   0 1408]]",170429.31137667003,0.008041958041958041,0.008041958041958064,False
1,"((1, 13), (59, 63))","[0, 37, 64]","[[1429   23]
 [   0 1408]]",170354.92497558324,0.008041958041958041,0.008041958041958064,False
1,"((2, 11), (63, 63))","[0, 38, 64]","[[1429   23]
 [   0 1408]]",170348.68870481945,0.008041958041958041,0.008041958041958064,False
1,"((3, 20), (40, 63))","[0, 29, 64]","[[1430   22]
 [   1 1407]]",169876.89665065307,0.008041958041958041,0.008041958041958064,False
1,"((3, 20), (42, 63))","[0, 30, 64]","[[1430   22]
 [   1 1407]]",169785.02246817778,0.008041958041958041,0.008041958041958064,False
1,"((3, 20), (49, 63))","[0, 34, 64]","[[1430   22]
 [   1 1407]]",169568.68684135273,0.008041958041958041,0.008041958041958064,False
1,"((5, 35), (46, 63))","[0, 39, 64]","[[1431   21]
 [   2 1406]]",169510.03850093065,0.008041958041958041,0.008041958041958064,False
1,"((1, 52), (61, 63))","[0, 55, 64]","[[1429   23]
 [   0 1408]]",169386.20958054657,0.008041958041958041,0.008041958041958064,False
1,"((1, 52), (62, 63))","[0, 56, 64]","[[1429   23]
 [   0 1408]]",169327.64418104588,0.008041958041958041,0.008041958041958064,False
1,"((3, 20), (56, 63))","[0, 38, 64]","[[1430   22]
 [   1 1407]]",169287.33707291578,0.008041958041958041,0.008041958041958064,False
